#{"t_start": 1747666392.709178, "env_id": "None"}
r,l,t
-1.1,2,49.940978
-0.9,2,49.982011
-1.0,1,50.002322
-1.2,3,50.048065
-0.9,4,50.117387
-1.0,1,50.143081
-1.0,1,50.165627
-1.0,1,50.188668
-1.1,2,50.22743
-1.3,6,50.33148
-1.0,3,50.378822
-1.3,4,50.451284
-1.0,3,50.507844
-1.0,1,50.531804
-1.0,1,50.556813
-1.0,1,50.582848
